CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 007.001 0 0.00327301025391 0.00420436859131 0.0100350379944 0.00352692604065 0.0038628578186 0.00558495521545 0.00651717185974 1.0
200 007.001 0 0.00332617759705 0.00544902178483 0.0451989173889 0.00355887413025 0.00423383712769 0.00825691223145 0.0100979804993 1.0
300 007.001 0 0.00332903862 0.00696766989572 0.099750995636 0.00362420082092 0.00511693954468 0.0119400024414 0.0144851207733 1.0
