CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 004.001 0 0.00325512886047 0.00449660826813 0.0518460273743 0.00346207618713 0.00378918647766 0.00624394416809 0.006991147995 1.0
200 004.001 0 0.00324106216431 0.0052094587861 0.0134241580963 0.00353002548218 0.00421905517578 0.00851082801819 0.0098888874054 1.0
300 004.001 0 0.00323605537415 0.00675044348463 0.055016040802 0.00357699394226 0.00495505332947 0.0118629932404 0.0149018764496 1.0
