CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 009.001 0 0.00418210029602 0.00508063294914 0.011931180954 0.00432395935059 0.00474214553833 0.00672602653503 0.0074450969696 1.0
200 009.001 0 0.0040910243988 0.00614659292705 0.0447371006012 0.00437498092651 0.00512313842773 0.00887894630432 0.0105719566345 1.0
300 009.001 0 0.00407099723816 0.00778394750218 0.0844619274139 0.00451588630676 0.00597500801086 0.0125958919525 0.0156230926514 1.0
