CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 010.001 0 0.0033061504364 0.00440685992891 0.0474209785461 0.00345897674561 0.0038161277771 0.00478482246399 0.00606489181519 1.0
200 010.001 0 0.00328993797302 0.005307036824 0.0581939220428 0.00352883338928 0.00413703918457 0.00825500488281 0.009840965271 1.0
300 010.001 0 0.00326800346375 0.00666289267371 0.0402100086212 0.00357007980347 0.00502991676331 0.0115010738373 0.0146460533142 1.0
