CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 006.001 0 0.00325489044189 0.00407836332426 0.0105409622192 0.00348114967346 0.00376486778259 0.00469613075256 0.00638198852539 1.0
200 006.001 0 0.00332307815552 0.00543581929981 0.0699851512909 0.00355100631714 0.00411796569824 0.00818610191345 0.0101389884949 1.0
300 006.001 0 0.00321507453918 0.00700236475745 0.107967853546 0.00365209579468 0.00518798828125 0.0124599933624 0.0152230262756 1.0
