CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 012.001 0 0.00321698188782 0.00440168250454 0.0416049957275 0.00348496437073 0.00382995605469 0.00589394569397 0.00686693191528 1.0
200 012.001 0 0.0032958984375 0.00529628958406 0.0265839099884 0.00352907180786 0.00403809547424 0.00812792778015 0.00996518135071 1.0
300 012.001 0 0.00319600105286 0.00675127082896 0.0538730621338 0.00359797477722 0.0052478313446 0.011833190918 0.0137569904327 1.0
