CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 002.001 0 0.00351405143738 0.00455416110625 0.00976800918579 0.00369000434875 0.00414896011353 0.0061821937561 0.00764107704163 1.0
200 002.001 0 0.00347208976746 0.00610163715524 0.0655870437622 0.00378894805908 0.00449800491333 0.0101819038391 0.0122661590576 1.0
300 002.001 0 0.00347805023193 0.00812291259168 0.0910980701447 0.0038628578186 0.00573492050171 0.0148711204529 0.016970872879 1.0
