CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 003.001 0 0.0040340423584 0.00493462606408 0.0097348690033 0.00427412986755 0.00466799736023 0.00570797920227 0.007159948349 1.0
200 003.001 0 0.00407695770264 0.00609702242296 0.0857970714569 0.0042610168457 0.00499391555786 0.00828814506531 0.0100939273834 1.0
300 003.001 0 0.00406002998352 0.00755024049796 0.0704460144043 0.00438094139099 0.00580191612244 0.0131809711456 0.0147700309753 1.0
