CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 011.001 0 0.00335693359375 0.00413965366103 0.00872611999512 0.00349807739258 0.00380802154541 0.0053768157959 0.00663805007935 1.0
200 011.001 0 0.00331497192383 0.00507494563788 0.0157499313354 0.00350189208984 0.00426387786865 0.00789594650269 0.00902104377747 1.0
300 011.001 0 0.00333189964294 0.00649408676006 0.0473101139069 0.00362992286682 0.00495004653931 0.0116407871246 0.0134470462799 1.0
