CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 007.001 0 0.00312900543213 0.0041290401073 0.00871396064758 0.0034339427948 0.00377607345581 0.00535106658936 0.00672888755798 1.0
200 007.001 0 0.00322294235229 0.00489755241857 0.0146241188049 0.00344800949097 0.00399088859558 0.00803184509277 0.00924205780029 1.0
300 007.001 0 0.00322604179382 0.007209950227 0.0814690589905 0.00350117683411 0.00484204292297 0.0119981765747 0.01478099823 1.0
