CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 012.001 0 0.00328588485718 0.00404199233836 0.00892996788025 0.00344800949097 0.00372290611267 0.00508093833923 0.00621795654297 1.0
200 012.001 0 0.0032000541687 0.00505974713494 0.0174770355225 0.00346398353577 0.00412106513977 0.00810194015503 0.0102138519287 1.0
300 012.001 0 0.00316190719604 0.00694851365976 0.0446357727051 0.00354504585266 0.00535702705383 0.0115702152252 0.0145220756531 1.0
