CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 008.001 0 0.0031590461731 0.00420668892477 0.0101819038391 0.00345301628113 0.00378108024597 0.00552606582642 0.00683689117432 1.0
200 008.001 0 0.00320100784302 0.00498875279935 0.0163369178772 0.00345420837402 0.00406718254089 0.00806403160095 0.00914812088013 1.0
300 008.001 0 0.00318813323975 0.00661125074938 0.0646681785583 0.00352621078491 0.00499510765076 0.0111238956451 0.0129809379578 1.0
