CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 015.001 0 0.00323104858398 0.00424255785488 0.0388810634613 0.00341296195984 0.003751039505 0.00516605377197 0.0062940120697 1.0
200 015.001 0 0.00324106216431 0.00516057757413 0.016049861908 0.00346302986145 0.00404405593872 0.00878715515137 0.0107319355011 1.0
300 015.001 0 0.00320482254028 0.00729162897383 0.0867249965668 0.00355887413025 0.00491690635681 0.0122261047363 0.0157768726349 1.0
