CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 005.001 0 0.00322079658508 0.00409146466038 0.0107181072235 0.00335693359375 0.00368595123291 0.00583982467651 0.00626301765442 1.0
200 005.001 0 0.00319504737854 0.00513089713404 0.05286693573 0.00346088409424 0.00399684906006 0.00823783874512 0.0102660655975 1.0
300 005.001 0 0.00321292877197 0.00689068224975 0.0806338787079 0.00352191925049 0.00517010688782 0.0113060474396 0.0128750801086 1.0
