CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 002.001 0 0.00332999229431 0.00452337638441 0.0111501216888 0.00362396240234 0.00396513938904 0.00676393508911 0.00804781913757 1.0
200 002.001 0 0.0034191608429 0.00536223878833 0.0211029052734 0.00368094444275 0.00439810752869 0.00883197784424 0.0100049972534 1.0
300 002.001 0 0.00346803665161 0.00867473526811 0.0892870426178 0.00380301475525 0.00582599639893 0.0149319171906 0.0178098678589 1.0
