CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 006.001 0 0.0032069683075 0.00400301830917 0.00862121582031 0.00341987609863 0.00376796722412 0.00472497940063 0.00564002990723 1.0
200 006.001 0 0.00318884849548 0.00508994526333 0.0385310649872 0.00344896316528 0.00408291816711 0.00802111625671 0.00943899154663 1.0
300 006.001 0 0.00317192077637 0.00665483841529 0.0472149848938 0.00357389450073 0.0048840045929 0.0107860565186 0.0141880512238 1.0
