CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
100 001.001 0 0.00329089164734 0.00429424478964 0.0381698608398 0.00341200828552 0.00372910499573 0.00571918487549 0.00628399848938 1.0
200 001.001 0 0.00319600105286 0.00484383343971 0.014298915863 0.00344204902649 0.00401210784912 0.00756692886353 0.00917100906372 1.0
300 001.001 0 0.00322318077087 0.0074042077158 0.0795919895172 0.0035560131073 0.00529789924622 0.01313996315 0.0148541927338 1.0
